trip_id,user_id,driver_id,fare,surge_multiplier,tip,payment_type,pickup_time,dropoff_time,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,weather,city,loyalty_status
T137942,R06002,D02325,6.5,1.0,0.0,Cash,2024-05-30 20:36:09+02:27,2024-05-30 21:06:09+02:27,-1.4099610033858228,36.78606103293494,-1.3880172328603415,36.80725661832111,Cloudy,Nairobi,Bronze
T126200,R05034,D00866,14.35,1.0,1.46,Card,2024-08-07 06:00:24+02:05,2024-08-07 06:28:24+02:05,30.168498662138024,31.389165041610216,30.162214504665005,31.39776831657612,Sunny,Cairo,Bronze
T017946,R04311,D02682,17.44,1.2,0.0,Mobile Money,2024-12-21 23:01:00+02:27,2024-12-21 23:21:00+02:27,-1.4798518349311045,37.01070244792676,-1.458443486141254,37.01851384642398,Rainy,Nairobi,Bronze
T177203,R05067,D01085,23.69,1.0,0.0,Mobile Money,2024-11-15 07:57:25+00:14,2024-11-15 08:10:25+00:14,6.495349443589333,3.3566149750364245,6.528523463625798,3.347829063953164,Sunny,Lagos,Bronze
T180728,R00981,D04163,15.18,1.3,0.0,Cash,2024-05-19 08:32:39+02:27,2024-05-19 09:07:39+02:27,-1.0374331832494688,36.77758377340524,-1.070750095026954,36.82642659941465,Sunny,Nairobi,Bronze
T144144,R03280,D02907,17.86,1.6,1.35,Mobile Money,2025-04-06 19:24:21+02:05,2025-04-06 19:32:21+02:05,29.97845232113196,31.40809748917613,29.982733016799717,31.452432542248815,Sunny,Cairo,Silver
T100453,R08625,D04804,9.06,1.0,3.27,Card,2024-11-17 10:38:09+02:27,2024-11-17 10:47:09+02:27,-1.3445915905503651,36.94200925452523,-1.3787005792978289,36.95179357144674,Foggy,Nairobi,Gold
T021669,R09346,D02533,6.33,1.0,0.0,Card,2024-12-31 11:19:23+02:27,2024-12-31 12:09:23+02:27,-1.289821902256241,36.988901016495,-1.3157576984433597,37.033668511495506,Cloudy,Nairobi,Silver
T022490,R07314,D04300,6.09,1.0,0.0,Mobile Money,2025-04-19 01:29:59+02:27,2025-04-19 01:50:59+02:27,-1.2052258445021726,36.860675205676635,-1.1873183332154424,36.85711754926887,Cloudy,Nairobi,Bronze
T161881,R05316,D04827,9.02,1.0,0.0,Card,2024-05-25 17:57:07+02:05,2024-05-25 18:29:07+02:05,29.887082533306646,31.051824232015075,29.90534458893525,31.020554811405205,Sunny,Cairo,Bronze
T178664,R03520,D03044,11.52,1.0,0.0,Cash,2025-02-08 16:37:47+02:05,2025-02-08 17:18:47+02:05,29.956666699261216,31.16261677140086,29.940281889403057,31.14168040310567,Sunny,Cairo,Bronze
T119455,R03544,D04908,13.54,1.0,0.0,Mobile Money,2024-05-13 15:13:17+00:14,2024-05-13 15:41:17+00:14,6.639188447415098,3.1807813501096165,6.6293673211485995,3.147201783284289,Sunny,Lagos,Silver
T010645,R09781,D03847,13.4,1.0,0.0,Mobile Money,2025-03-18 01:42:24+00:14,2025-03-18 02:22:24+00:14,6.609562815123656,3.416696594940094,6.624784570786759,3.3955597629284124,Sunny,Lagos,Bronze
T174467,R03878,D00273,14.58,1.2,0.0,Cash,2025-04-14 15:46:10+02:05,2025-04-14 16:40:10+02:05,29.987182969227273,31.38558253401035,30.031709417783937,31.428145357343748,Rainy,Cairo,Bronze
T085746,R03595,D04750,22.4,1.3,4.61,Cash,2024-08-24 19:41:58+02:05,2024-08-24 20:40:58+02:05,29.865214544331423,31.43523155359033,29.891651130370107,31.47657054165693,Sunny,Cairo,Bronze
T142428,R01046,D04863,25.54,1.7,0.0,Card,2024-11-27 11:41:56+02:05,2024-11-27 12:13:56+02:05,30.163253494257198,31.3894234264715,30.186847223213075,31.38632383929156,Rainy,Cairo,Silver
T132851,R01038,D04166,16.87,1.5,0.0,Cash,2024-09-29 08:53:39+02:27,2024-09-29 09:47:39+02:27,-1.3359231931912152,36.91807940436033,-1.3059631882488185,36.89351552109262,Rainy,Nairobi,Bronze
T147550,R05994,D00512,40.26,1.6,3.51,Card,2024-12-20 18:11:26+02:05,2024-12-20 18:56:26+02:05,29.864880340222058,31.17267876768951,29.848418834348927,31.205524331504698,Rainy,Cairo,Bronze
T120556,R08543,D04836,10.37,1.0,0.0,Card,2024-06-04 07:49:33+02:05,2024-06-04 08:36:33+02:05,29.958129530502937,31.088626701144314,29.96208063875061,31.10881018792878,Sunny,Cairo,Bronze
T104398,R02007,D04518,22.11,1.0,0.0,Mobile Money,2024-11-14 14:59:07+02:27,2024-11-14 15:10:07+02:27,-1.2875296644298573,36.96766241887231,-1.3221509905834774,36.9209797863792,Cloudy,Nairobi,Bronze
T078571,R05236,D02092,22.38,1.7,2.02,Card,2025-04-12 15:52:56+02:27,2025-04-12 16:20:56+02:27,-1.4404781907287756,36.855639726155495,-1.3961030951781144,36.8336775740195,Rainy,Nairobi,Platinum
T150311,R01846,D03030,9.32,1.0,0.0,Mobile Money,2024-06-16 13:34:44+02:27,2024-06-16 13:42:44+02:27,-1.4318359167737675,36.828329013946075,-1.4525921053805668,36.83104056931223,Sunny,Nairobi,Silver
T188520,R05586,D02024,18.8,1.6,0.0,Mobile Money,2024-06-08 10:27:33+02:05,2024-06-08 10:51:33+02:05,29.982696810196554,31.07681011066013,29.983556639450132,31.1204256917731,Rainy,Cairo,Bronze
T190777,R03362,D04992,16.27,1.0,0.0,Mobile Money,2024-06-04 21:58:08+02:27,2024-06-04 22:38:08+02:27,-1.3987506422223357,36.63948136505532,-1.439729804437137,36.619713027256694,Sunny,Nairobi,Bronze
T036463,R08432,D04022,21.32,1.4,0.0,Mobile Money,2024-05-25 17:18:38+02:27,2024-05-25 18:17:38+02:27,-1.2292910048366452,36.983580615477926,-1.2410416419023953,36.93615568919669,Sunny,Nairobi,Silver
T044387,R03863,D04761,11.57,1.0,0.0,Mobile Money,2024-07-27 20:29:56+02:27,2024-07-27 20:53:56+02:27,-1.218316613265472,36.97460949661394,-1.205290406097447,36.94595713486328,Sunny,Nairobi,Silver
T081458,R09545,D00472,13.17,1.0,1.42,Mobile Money,2025-04-14 16:54:50+02:27,2025-04-14 17:09:50+02:27,-1.1633555185410047,37.01587372115253,-1.1500433832204575,37.01681540678301,Sunny,Nairobi,Gold
T073364,R03795,D04032,11.46,1.4,0.0,Card,2025-01-17 19:56:53+00:14,2025-01-17 20:55:53+00:14,6.534305359255131,3.2567820061238457,6.581445845279708,3.2772742712259277,Rainy,Lagos,Bronze
T082686,R00747,D02743,15.22,1.5,0.21,Mobile Money,2025-02-12 14:33:26+02:27,2025-02-12 14:43:26+02:27,-1.1481466583278357,36.960749715409584,-1.1893543159043756,36.92969821670216,Rainy,Nairobi,Gold
T157999,R07104,D00077,18.04,1.1,0.0,Card,2024-11-30 07:03:22+02:05,2024-11-30 07:10:22+02:05,29.923009371773723,31.425842481475122,29.93419272835574,31.427955302937352,Rainy,Cairo,Silver
T158916,R04522,D00014,12.35,1.3,0.24,Mobile Money,2024-07-26 18:12:31+00:14,2024-07-26 18:19:31+00:14,6.495817270328271,3.683529769780455,6.520476374710837,3.656479513610727,Rainy,Lagos,Bronze
T138833,R06169,D03348,11.35,1.0,0.0,Card,2025-02-25 08:36:22+02:27,2025-02-25 09:28:22+02:27,-1.4985335296516005,36.93295833966815,-1.47559217708679,36.95993326801516,Sunny,Nairobi,Bronze
T067246,R04182,D02047,20.64,1.6,0.14,Cash,2024-06-09 08:56:23+02:05,2024-06-09 09:16:23+02:05,29.867826592177824,31.248562267324008,29.862064939989896,31.295060773452814,Rainy,Cairo,Bronze
T186401,R06428,D04586,13.52,1.0,0.0,Cash,2024-05-20 17:22:25+02:05,2024-05-20 17:56:25+02:05,30.2412423909444,31.336404203196885,30.275350832256144,31.298028166532493,Foggy,Cairo,Silver
T070379,R07137,D04702,11.49,1.0,0.0,Card,2024-10-15 01:25:38+00:14,2024-10-15 01:34:38+00:14,6.221170322886495,2.987494362543457,6.201735272607964,3.0224308789914787,Foggy,Lagos,Gold
T194445,R03159,D04529,9.89,1.0,0.29,Mobile Money,2024-05-18 20:08:08+02:05,2024-05-18 20:41:08+02:05,30.06465434273998,31.20116803695915,30.02495266616408,31.240995763419587,Sunny,Cairo,Bronze
T135992,R04326,D02540,19.77,1.6,2.08,Card,2025-02-14 18:33:03+02:05,2025-02-14 19:31:03+02:05,30.215808863097973,31.431129259609914,30.173057247351313,31.43428069317751,Sunny,Cairo,Bronze
T112749,R09390,D04643,21.97,1.0,3.72,Mobile Money,2024-12-21 06:08:05+02:27,2024-12-21 06:17:05+02:27,-1.2727232313638044,37.19193739770148,-1.2313105837157672,37.15505609390615,Sunny,Nairobi,Bronze
T160274,R01289,D04364,24.97,1.0,0.0,Mobile Money,2024-11-30 06:40:04+00:14,2024-11-30 06:58:04+00:14,6.445489025663195,3.4694262390509714,6.440294627574318,3.455875119713137,Sunny,Lagos,Silver
T074823,R03212,D04436,20.37,1.0,0.0,Card,2025-01-23 23:44:37+00:14,2025-01-24 00:08:37+00:14,6.493087119761247,3.394283092792077,6.474245751119757,3.4006744097162924,Sunny,Lagos,Bronze
T121396,R01977,D04429,20.0,1.2,0.0,Mobile Money,2024-06-15 15:18:29+02:27,2024-06-15 15:59:29+02:27,-1.7618520242474054,36.77149632558293,-1.7825047873686013,36.759752551558506,Rainy,Nairobi,Silver
T154907,R04509,D00635,22.77,1.8,0.0,Card,2025-04-26 08:34:40+02:27,2025-04-26 08:45:40+02:27,-1.440922480616728,36.636776348992726,-1.4585730089897655,36.68135915130561,Sunny,Nairobi,Bronze
T150519,R04762,D03368,29.19,1.7,0.0,Cash,2025-02-11 08:35:59+00:14,2025-02-11 09:12:59+00:14,6.403638402476461,3.390868632879185,6.389549230677316,3.3805544907681293,Rainy,Lagos,Bronze
T180616,R03020,D01655,17.19,1.0,0.0,Cash,2025-03-06 12:32:31+00:14,2025-03-06 13:23:31+00:14,6.491685782277054,3.280446897917268,6.465947896005207,3.270946674415978,Cloudy,Lagos,Bronze
T049908,R04435,D04707,27.03,1.7,0.86,Mobile Money,2024-10-24 17:22:05+02:05,2024-10-24 18:18:05+02:05,29.980987046525,31.15814706665046,29.99169211657079,31.13475720740567,Rainy,Cairo,Silver
T162470,R03075,D00147,13.7,1.0,0.0,Mobile Money,2024-11-24 17:10:05+02:27,2024-11-24 17:18:05+02:27,-1.1025010674594158,36.96539425586337,-1.1118857377842621,36.92601622745925,Cloudy,Nairobi,Bronze
T161679,R02632,D00859,19.87,1.0,0.0,Mobile Money,2024-10-18 06:00:34+02:05,2024-10-18 06:22:34+02:05,30.056563032750763,31.159457809570164,30.032111079569894,31.112274886028626,Sunny,Cairo,Bronze
T177148,R00290,D03615,12.67,1.0,0.0,Mobile Money,2025-04-15 21:24:00+00:14,2025-04-15 21:42:00+00:14,7.006554225278148,3.797933624502372,7.000110933464872,3.757024734484656,Sunny,Lagos,Bronze
T164621,R09629,D01247,11.94,1.1,0.42,Mobile Money,2024-05-25 08:29:02+02:27,2024-05-25 08:45:02+02:27,-1.4128662600855197,36.78064997169531,-1.3870651148202173,36.79402867834656,Foggy,Nairobi,Bronze
T094084,R05698,D04920,20.41,1.5,0.0,Cash,2024-10-18 07:21:43+02:27,2024-10-18 07:51:43+02:27,-1.0919467836745338,36.82211453058708,-1.1382694797075792,36.81185302557959,Rainy,Nairobi,Bronze
T098579,R03187,D01758,13.53,1.0,0.94,Card,2024-05-08 20:34:27+02:27,2024-05-08 21:14:27+02:27,-0.8991416230620088,36.809007973240966,-0.8833112259895988,36.829023026959135,Sunny,Nairobi,Bronze
T010314,R03007,D00313,15.96,1.0,0.17,Card,2025-02-21 07:33:19+00:14,2025-02-21 08:05:19+00:14,6.600837423237088,3.433014036966831,6.603037774834546,3.4650646847237496,Sunny,Lagos,Bronze
T123809,R04501,D03812,18.4,1.2,0.0,Mobile Money,2024-12-05 19:45:46+02:05,2024-12-05 20:13:46+02:05,29.90071795851369,31.243061929163677,29.89950308104909,31.201030146439518,Sunny,Cairo,Platinum
T142381,R01789,D03678,19.05,1.0,0.87,Mobile Money,2025-03-30 12:51:28+02:05,2025-03-30 13:44:28+02:05,30.479637736630412,31.722376246569077,30.521365495434623,31.713609161401056,Rainy,Cairo,Bronze
T133147,R09209,D04606,11.78,1.0,0.37,Mobile Money,2024-08-28 19:37:06+02:27,2024-08-28 20:35:06+02:27,-1.6624910795649952,37.17366624728779,-1.628763718073933,37.201810397287865,Sunny,Nairobi,Gold
T034656,R06932,D02793,15.21,1.0,0.0,Mobile Money,2025-03-25 08:51:56+02:05,2025-03-25 09:37:56+02:05,29.93771483754992,31.134076842418743,29.98196758519965,31.151664523475123,Sunny,Cairo,Bronze
T023578,R04465,D02763,24.82,1.8,0.26,Mobile Money,2024-09-07 09:55:19+00:14,2024-09-07 10:15:19+00:14,6.204779893433699,3.454178683572861,6.254594418815275,3.482518963621739,Rainy,Lagos,Bronze
T148388,R04921,D00237,15.95,1.0,0.0,Card,2024-06-10 20:18:12+02:05,2024-06-10 20:59:12+02:05,30.35621761761711,31.07575703861469,30.383305846096203,31.09880103427021,Sunny,Cairo,Bronze
T085297,R03848,D04560,29.57,1.7,0.0,Card,2025-04-10 18:12:37+02:05,2025-04-10 18:29:37+02:05,29.913545581677536,31.083312593492305,29.899454491110124,31.08438762126132,Foggy,Cairo,Bronze
T013757,R02907,D01997,36.2,2.5,0.0,Card,2025-04-17 18:02:33+00:14,2025-04-17 18:18:33+00:14,6.514840863197492,3.3727857254446274,6.520024058584584,3.3326862916585895,Sunny,Lagos,Bronze
T038315,R06348,D03413,11.23,1.0,0.0,Card,2024-12-11 16:17:44+02:05,2024-12-11 16:54:44+02:05,29.91159864667746,31.15733503010354,29.928884005213433,31.206475764245507,Sunny,Cairo,Silver
T084578,R01323,D01809,13.62,1.6,0.43,Cash,2024-12-13 18:02:57+00:14,2024-12-13 18:29:57+00:14,6.548223920254959,3.463997188198696,6.552317010708474,3.497100906099687,Sunny,Lagos,Silver
T039431,R05139,D02426,19.87,1.0,3.07,Card,2025-04-20 13:11:49+02:27,2025-04-20 13:26:49+02:27,-1.3872125368602795,36.95006170285629,-1.3541936047210024,36.930254541661974,Cloudy,Nairobi,Bronze
T158467,R08723,D01046,35.52,1.5,2.97,Card,2024-09-11 19:32:36+00:14,2024-09-11 20:28:36+00:14,6.391031975180349,3.5098681105287297,6.437613866998652,3.5403692281690646,Rainy,Lagos,Silver
T137508,R02699,D00161,7.73,1.0,0.03,Mobile Money,2025-01-21 00:53:02+02:27,2025-01-21 01:24:02+02:27,-1.4155195418830906,36.72645810450637,-1.3889280162668012,36.7044449112347,Cloudy,Nairobi,Silver
T123489,R06975,D03501,15.29,1.5,0.0,Mobile Money,2024-11-30 19:11:43+02:05,2024-11-30 20:02:43+02:05,30.517099202732513,31.546114426932935,30.504925543884124,31.515338371945607,Rainy,Cairo,Platinum
T178604,R08829,D03196,8.46,1.0,0.0,Card,2024-09-29 21:56:27+00:14,2024-09-29 22:33:27+00:14,6.895182940378053,3.631734531702881,6.900871848861403,3.6786684753176,Sunny,Lagos,Silver
T099449,R07422,D03907,7.36,1.0,0.0,Card,2024-06-03 19:26:26+00:14,2024-06-03 19:38:26+00:14,6.484909618660982,3.565425683858525,6.525262112990507,3.564846999102781,Cloudy,Lagos,Silver
T163784,R03138,D01207,11.82,1.0,0.0,Card,2025-03-03 09:22:54+00:14,2025-03-03 10:19:54+00:14,6.337281991824231,3.282412732131264,6.331450936102328,3.233553474591594,Cloudy,Lagos,Bronze
T161407,R06261,D01053,6.7,1.0,0.0,Card,2024-08-28 09:16:25+02:27,2024-08-28 09:55:25+02:27,-0.7959521358789066,36.975814176899874,-0.7936569773056329,37.00903173599625,Sunny,Nairobi,Gold
T032682,R05803,D04723,8.13,1.0,0.0,Card,2024-12-05 22:22:55+02:27,2024-12-05 22:48:55+02:27,-1.1214363420445008,36.66818028592714,-1.1197679621687417,36.63704462623033,Sunny,Nairobi,Bronze
T020398,R05161,D04235,19.23,1.0,0.0,Card,2025-03-24 18:47:05+02:27,2025-03-24 19:35:05+02:27,-1.3187179600648486,36.95559359099626,-1.3055060139031323,36.99189102555105,Sunny,Nairobi,Bronze
T157249,R02600,D01766,21.54,1.3,0.0,Card,2024-11-19 19:49:53+02:27,2024-11-19 20:28:53+02:27,-1.1426296652792218,36.90395679308674,-1.1124081460124489,36.904829844635394,Rainy,Nairobi,Gold
T064357,R01983,D00430,16.6,1.0,4.99,Mobile Money,2025-04-02 15:56:03+02:05,2025-04-02 16:04:03+02:05,30.17699726348689,31.259556894596304,30.212650721146336,31.307073658212204,Sunny,Cairo,Bronze
T042504,R06667,D02662,21.05,1.6,0.46,Card,2025-02-27 17:37:14+00:14,2025-02-27 18:01:14+00:14,6.940083713595581,3.338345093819209,6.893040123890432,3.320454357204432,Rainy,Lagos,Bronze
T032326,R09257,D03071,26.52,1.7,0.0,Mobile Money,2024-11-08 07:04:52+00:14,2024-11-08 07:09:52+00:14,6.4156388633186605,3.40237280182704,6.401475936833517,3.4230164685421216,Sunny,Lagos,Silver
T177711,R06196,D04915,18.68,1.8,0.0,Mobile Money,2025-01-12 19:52:18+02:27,2025-01-12 20:47:18+02:27,-1.3600501751366467,36.90699188082459,-1.4080254837252604,36.896991564707335,Rainy,Nairobi,Bronze
T130779,R00702,D01882,9.9,1.0,0.0,Card,2024-09-30 06:09:58+00:14,2024-09-30 06:51:58+00:14,6.356626068176561,3.527951637779199,6.343096190516518,3.480608490427293,Sunny,Lagos,Bronze
T051227,R01582,D01148,18.69,1.5,0.0,Mobile Money,2025-02-14 18:41:50+02:05,2025-02-14 18:55:50+02:05,30.240583355396218,31.18585863002315,30.19979172618459,31.17110506553805,Sunny,Cairo,Bronze
T192401,R09362,D03297,16.49,1.0,4.5,Mobile Money,2024-12-29 18:31:39+02:27,2024-12-29 18:55:39+02:27,-1.249349452028303,36.8372067004161,-1.284254611469903,36.842471194705674,Cloudy,Nairobi,Gold
T026434,R07557,D04024,12.26,1.0,0.0,Mobile Money,2025-04-07 16:17:39+00:14,2025-04-07 16:33:39+00:14,6.5871029639067915,3.240256961334668,6.610697461289811,3.2335318579752146,Sunny,Lagos,Bronze
T128348,R01498,D04652,9.05,1.0,0.14,Card,2024-12-18 16:31:04+02:05,2024-12-18 17:11:04+02:05,29.879015501039188,31.039241020899013,29.909989284820835,31.030748557425497,Sunny,Cairo,Bronze
T183272,R07111,D02329,8.73,1.0,1.12,Mobile Money,2025-02-21 17:03:17+02:27,2025-02-21 17:32:17+02:27,-1.3111325926067947,36.67880110871931,-1.3566434192533232,36.645525498616806,Sunny,Nairobi,Bronze
T116013,R09921,D03046,7.02,1.3,0.0,Card,2024-12-19 19:27:52+02:05,2024-12-19 19:33:52+02:05,29.876893984407637,31.166859746622514,29.911338382510852,31.215529383426034,Sunny,Cairo,Platinum
T189790,R07699,D01108,23.74,1.0,4.09,Mobile Money,2025-03-22 11:30:21+02:27,2025-03-22 11:51:21+02:27,-1.4000455969141368,37.00354941909371,-1.404883366296616,36.96837377845038,Sunny,Nairobi,Silver
T108545,R09439,D00065,8.09,1.0,0.85,Mobile Money,2024-06-26 18:54:33+02:27,2024-06-26 19:21:33+02:27,-1.1122808717526615,36.85388335864552,-1.0888869026994767,36.860361001552725,Sunny,Nairobi,Silver
T133405,R08655,D02068,13.29,1.0,0.0,Mobile Money,2024-08-21 07:36:10+02:05,2024-08-21 07:57:10+02:05,30.133242039004898,31.638846191691737,30.12708922456654,31.647082320200813,Foggy,Cairo,Bronze
T142924,R06782,D02982,19.25,1.8,0.0,Mobile Money,2025-04-20 08:23:44+02:05,2025-04-20 09:16:44+02:05,29.914132987087843,31.147244241571073,29.956442016069953,31.172749566875385,Rainy,Cairo,Bronze
T193423,R05159,D04416,24.58,1.3,1.1,Mobile Money,2024-05-20 09:30:44+00:14,2024-05-20 09:47:44+00:14,6.681601843258869,3.2165586963980894,6.730639456703764,3.2225119995548215,Rainy,Lagos,Bronze
T147792,R05934,D01752,22.48,1.0,0.42,Mobile Money,2024-08-14 18:25:53+02:27,2024-08-14 18:32:53+02:27,-1.3648838958648308,36.946751645300616,-1.3222272889571214,36.89897322848438,Cloudy,Nairobi,Bronze
T135511,R07165,D04421,16.18,1.0,0.0,Mobile Money,2024-10-30 18:33:09+00:14,2024-10-30 19:11:09+00:14,6.838432264112834,3.6449406142342546,6.877034839685975,3.6136901378962945,Rainy,Lagos,Silver
T198529,R00353,D01188,18.43,1.0,0.0,Cash,2024-08-07 17:22:13+02:05,2024-08-07 17:58:13+02:05,29.873553056254675,30.992135543500428,29.878594147636456,30.958208180193807,Sunny,Cairo,Silver
T164758,R01309,D00975,11.95,1.0,0.0,Cash,2024-12-24 04:36:19+00:14,2024-12-24 05:23:19+00:14,6.396417962667915,3.3507084100069253,6.423462133828587,3.3586615776370987,Sunny,Lagos,Bronze
T000151,R04918,D01406,14.34,1.0,0.0,Card,2025-03-09 06:11:06+00:14,2025-03-09 06:37:06+00:14,6.565556582530498,3.247393915569927,6.587826715405892,3.20848799261877,Cloudy,Lagos,Bronze
T114264,R01691,D00143,17.94,1.1,0.63,Mobile Money,2024-05-18 07:56:41+02:05,2024-05-18 08:06:41+02:05,30.092979444233293,31.177968211454182,30.087752178545102,31.2227216794398,Rainy,Cairo,Gold
T053911,R05236,D00354,10.98,1.3,0.05,Mobile Money,2025-01-30 04:02:01+02:27,2025-01-30 04:47:01+02:27,-1.0931052881023224,36.66603837996832,-1.1123020456332695,36.6536618838768,Rainy,Nairobi,Platinum
T068849,R07703,D03173,12.16,1.1,1.0,Card,2025-02-25 07:29:47+00:14,2025-02-25 07:44:47+00:14,6.687427732227565,3.449950471205133,6.713454224466155,3.4937996475227076,Rainy,Lagos,Bronze
T151694,R05911,D04199,19.47,1.8,0.0,Card,2024-11-12 08:15:56+02:05,2024-11-12 08:42:56+02:05,29.998738696464095,31.39304115977826,30.018570621098796,31.373669070871554,Cloudy,Cairo,Bronze
T119014,R01552,D01651,10.66,1.0,0.42,Cash,2025-03-28 20:15:45+02:05,2025-03-28 21:05:45+02:05,29.990367460097847,31.319858230271297,30.021092165204635,31.33299416691771,Cloudy,Cairo,Bronze
T046706,R03903,D03877,16.12,1.0,0.0,Card,2024-08-08 22:31:56+02:05,2024-08-08 23:21:56+02:05,30.318292845547443,30.92139384761215,30.341290286872315,30.94968709419665,Sunny,Cairo,Bronze
T053538,R05160,D01597,10.6,1.4,0.0,Mobile Money,2024-09-29 19:25:42+02:27,2024-09-29 19:30:42+02:27,-1.4179037605708023,37.00151833466081,-1.435254274326863,36.99012094477496,Rainy,Nairobi,Bronze
T016794,R02985,D02098,19.51,1.0,2.39,Card,2024-05-11 16:22:11+00:14,2024-05-11 17:00:11+00:14,6.402168633560324,3.829560924265792,6.386890978665656,3.7881005555932,Sunny,Lagos,Bronze
T140686,R03504,D04588,17.0,1.0,0.0,Cash,2024-09-24 06:41:43+02:05,2024-09-24 07:31:43+02:05,30.19992713892662,30.9670261475613,30.24136228848904,30.97780841429327,Sunny,Cairo,Silver
T145604,R08717,D01714,15.76,1.0,0.0,Mobile Money,2025-01-09 07:15:40+02:05,2025-01-09 07:29:40+02:05,29.92740295898543,31.056089980885815,29.96711491027393,31.081512148375513,Sunny,Cairo,Bronze
T141099,R06070,D04180,10.19,1.0,0.27,Mobile Money,2024-08-05 08:51:53+02:05,2024-08-05 09:30:53+02:05,30.018685015313725,31.377100022661278,30.04940924366923,31.36686586492632,Sunny,Cairo,Platinum
T121764,R03484,D00466,16.37,1.0,0.52,Mobile Money,2024-06-11 06:02:39+02:27,2024-06-11 06:41:39+02:27,-1.3747812820192202,36.966263246330286,-1.414315569073496,37.00907623892279,Sunny,Nairobi,Gold
T053888,R08375,D00880,16.77,1.0,0.0,Mobile Money,2024-12-24 17:57:25+02:05,2024-12-24 18:31:25+02:05,29.652961541797605,31.08536351897218,29.61200505415406,31.091211210369014,Sunny,Cairo,Bronze
T195400,R07925,D01844,12.53,1.0,0.9,Card,2024-08-10 11:15:29+00:14,2024-08-10 11:52:29+00:14,6.650106916246696,3.5277798761734593,6.6936486443069025,3.536755909856428,Sunny,Lagos,Bronze
T020567,R06267,D01690,19.38,1.0,0.0,Mobile Money,2024-12-24 17:40:42+00:14,2024-12-24 17:47:42+00:14,6.640886066422367,3.5707569677246886,6.633173382521232,3.5570847128715717,Sunny,Lagos,Bronze
T147355,R00048,D00076,17.13,1.0,1.09,Card,2025-01-12 07:38:33+02:27,2025-01-12 08:20:33+02:27,-1.100277113584367,36.72030624074232,-1.067270969338804,36.72430525507809,Sunny,Nairobi,Bronze
T108090,R06909,D02419,10.29,1.0,0.18,Card,2025-02-18 09:56:03+02:27,2025-02-18 10:08:03+02:27,-1.3036127335422145,36.654099427245946,-1.2571697478505361,36.68284803249753,Sunny,Nairobi,Bronze
T130346,R08969,D03886,14.17,1.1,4.72,Card,2024-09-05 16:05:00+02:27,2024-09-05 16:24:00+02:27,-1.3845792865085587,36.823560538372014,-1.4007706168483842,36.86030670061292,Rainy,Nairobi,Gold
T064528,R01546,D00177,17.01,1.0,4.56,Mobile Money,2024-09-20 13:48:11+02:05,2024-09-20 14:35:11+02:05,30.476725655320195,31.13637458127614,30.48175912778481,31.16945342717548,Sunny,Cairo,Gold
T048065,R04098,D00610,6.76,1.0,1.26,Mobile Money,2025-01-27 06:26:30+00:14,2025-01-27 07:25:30+00:14,6.712472433022721,3.3025618669869266,6.736301801770853,3.2579350988942832,Sunny,Lagos,Gold
T178910,R01820,D03140,18.78,1.4,1.48,Card,2024-10-22 01:14:26+00:14,2024-10-22 02:04:26+00:14,6.704348761345566,3.4254293582353066,6.679908229629298,3.4460005583411046,Rainy,Lagos,Bronze
T003639,R03100,D01572,18.58,1.6,5.72,Card,2025-01-09 04:11:15+02:05,2025-01-09 04:34:15+02:05,29.82991817622315,30.742136513674026,29.836107248941065,30.785577129156366,Rainy,Cairo,Bronze
T055233,R07508,D02106,11.57,1.0,0.2,Mobile Money,2024-06-14 00:46:06+02:27,2024-06-14 01:29:06+02:27,-1.3055465868739748,37.2217779629617,-1.3404288140100877,37.25249878600158,Sunny,Nairobi,Silver
T010092,R05647,D02314,16.94,1.0,2.51,Mobile Money,2024-09-23 20:00:14+02:27,2024-09-23 20:37:14+02:27,-1.2235903592372401,36.88924356215543,-1.2206918771655846,36.92544300960439,Foggy,Nairobi,Bronze
T131451,R02099,D04907,14.99,1.0,0.0,Card,2024-06-27 12:57:48+02:27,2024-06-27 13:21:48+02:27,-1.7527707983984722,36.474585724836516,-1.7534248866113316,36.49433397883151,Sunny,Nairobi,Gold
T120191,R06402,D02648,11.41,1.0,0.0,Mobile Money,2024-10-05 20:12:13+00:14,2024-10-05 21:01:13+00:14,6.565069209598897,3.490605906086521,6.589853475554332,3.5029023457893653,Sunny,Lagos,Bronze
T077230,R01005,D00903,29.61,1.5,0.0,Card,2024-06-22 18:50:07+00:14,2024-06-22 19:15:07+00:14,6.531269098277038,3.2304466545987442,6.5123053302135485,3.2308524347498078,Cloudy,Lagos,Silver
T193808,R04642,D02249,13.8,1.4,0.0,Card,2024-07-20 09:54:24+02:05,2024-07-20 10:51:24+02:05,29.98767134215833,31.039043004767333,29.95770699732831,31.070815621040694,Sunny,Cairo,Bronze
T127015,R00218,D03102,18.4,1.7,0.0,Card,2024-05-31 07:42:10+02:27,2024-05-31 08:11:10+02:27,-1.278005524260765,36.619805967320914,-1.2857636472297254,36.65063657060567,Sunny,Nairobi,Bronze
T085280,R08185,D04768,13.64,1.0,0.08,Cash,2024-06-11 22:03:34+02:27,2024-06-11 22:29:34+02:27,-1.3345562877333386,36.80383373901948,-1.3143058487076584,36.774691350522566,Sunny,Nairobi,Silver
